timestamp,engine_version,EMA_SLOPE_LOOKBACK_SECONDS,EMA_SLOPE_HYSTERESIS_POINTS,VOLUME_HIGH_THRESHOLD,VOLUME_LOW_THRESHOLD,VOLUME_HYSTERESIS,VOLUME_PROJECTION_FLOOR_PCT,VOLUME_PROJECTION_MIN_ELAPSED_SECONDS,VOLUME_LOOKBACK_BARS,OI_FLAT_THRESHOLD_PCT,LEVEL_PROXIMITY_POINTS,BAR_SECONDS,VWAP_REJECTION_CLOSE_PCT
2026-08-14T09:15:00+05:30,b3620733,60,4.3,1.3,0.8,0.05,0.25,30.0,20,0.0005,10.0,300.0,0.5
2026-08-14T09:15:00+05:30,b3620733,60,4.3,1.3,0.8,0.05,0.25,30.0,20,0.0005,10.0,300.0,0.5
2026-08-14T09:15:00+05:30,b3620733,60,4.3,1.3,0.8,0.05,0.25,30.0,20,0.0005,10.0,300.0,0.5
