timestamp,status,direction,grade,trend,pullback,rejection,volume,open_interest,poc,vah,val,current_price,bar_volume,sma20_volume,elapsed_seconds
2026-08-05T14:26:03.706207+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57778.4,90.0,4275.0,63.698113
2026-08-05T14:26:04.693202+05:30,WAIT,Neutral,Ignore,Neutral,None,Bearish,Low,Flat,Below,Below,Below,57772.2,90.0,4275.0,64.693202
2026-08-05T14:26:37.789123+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57777.0,180.0,4275.0,97.788123
2026-08-05T14:26:45.786258+05:30,WAIT,Neutral,Ignore,Neutral,None,Bearish,Low,Flat,Below,Below,Below,57766.6,240.0,4275.0,105.786258
2026-08-05T14:27:38.084084+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,Low,Flat,Below,Below,Below,57757.2,390.0,4275.0,158.083071
2026-08-05T14:27:55.078354+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57783.6,510.0,4275.0,175.078354
2026-08-05T14:27:58.092107+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,Bearish,Low,Flat,Below,Below,Below,57755.8,570.0,4275.0,178.092107
2026-08-05T14:28:28.184439+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57783.4,720.0,4275.0,208.183439
2026-08-05T14:28:29.163779+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,Bearish,Low,Flat,Below,Below,Below,57757.0,720.0,4275.0,209.163779
2026-08-05T14:28:34.213595+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57787.2,750.0,4275.0,214.205634
2026-08-05T14:28:47.253204+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Low,Flat,Below,Below,Below,57790.4,810.0,4275.0,227.253204
2026-08-05T14:28:50.265174+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57781.8,810.0,4275.0,230.264178
2026-08-05T14:29:15.335784+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,Bearish,Low,Flat,Below,Below,Below,57766.2,900.0,4275.0,255.335784
2026-08-05T14:29:28.320712+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57779.4,1980.0,4275.0,268.320712
2026-08-05T14:29:45.331909+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Low,Flat,Below,Below,Below,57770.2,2070.0,4275.0,285.331023
2026-08-05T14:30:02.326943+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Below,57760.0,0.0,4045.5,2.325909
2026-08-05T14:30:30.380707+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Below,Below,Below,57780.0,60.0,4045.5,30.372675
2026-08-05T14:30:42.449407+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Low,Flat,Below,Below,Below,57793.0,60.0,4045.5,42.449407
2026-08-05T14:31:02.498032+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Flat,Below,Below,Below,57797.6,120.0,4045.5,62.497156
2026-08-05T14:31:22.623038+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57778.6,480.0,4045.5,82.623038
2026-08-05T14:31:49.903269+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Rising,Below,Below,Below,57783.4,480.0,4045.5,109.902269
2026-08-05T14:31:53.937065+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Rising,Below,Below,Below,57778.6,540.0,4045.5,113.936137
2026-08-05T14:32:02.968516+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Rising,Below,Below,Below,57778.6,540.0,4045.5,122.96763
2026-08-05T14:32:42.074165+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Low,Rising,Below,Below,Below,57755.0,1170.0,4045.5,162.074165
2026-08-05T14:33:14.124808+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Rising,Below,Below,Below,57769.6,1380.0,4045.5,194.12384
2026-08-05T14:33:44.185346+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Low,Rising,Below,Below,Below,57750.2,1440.0,4045.5,224.184344
2026-08-05T14:34:04.172718+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Rising,Below,Below,Below,57768.4,1470.0,4045.5,244.17184
2026-08-05T14:34:34.220357+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Low,Rising,Below,Below,Below,57751.6,1560.0,4045.5,274.220357
2026-08-05T14:34:54.322350+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Rising,Below,Below,Below,57765.0,1590.0,4045.5,294.32135
2026-08-05T14:34:57.365294+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Low,Rising,Below,Below,Below,57750.0,1680.0,4045.5,297.364417
2026-08-05T14:35:01.363425+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Below,57750.0,0.0,3921.0,1.363425
2026-08-05T14:35:30.510345+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Below,Below,Below,57769.2,60.0,3921.0,30.503356
2026-08-05T14:36:13.632814+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57768.8,150.0,3921.0,73.631916
2026-08-05T14:36:47.797728+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Flat,Below,Below,Below,57784.8,450.0,3921.0,107.797728
2026-08-05T14:40:02.442264+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57794.2,0.0,3736.5,2.441251
2026-08-05T14:40:09.469067+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Unknown,Flat,Below,Below,Below,57780.0,0.0,3736.5,9.46816
2026-08-05T14:40:15.426845+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Unknown,Flat,Below,Below,Below,57788.0,30.0,3736.5,15.425839
2026-08-05T14:40:18.428629+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Unknown,Flat,Below,Below,Below,57780.0,60.0,3736.5,18.428629
2026-08-05T14:40:31.501600+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Unknown,Flat,Below,Below,Below,57769.0,420.0,3736.5,31.5016
2026-08-05T14:40:42.569949+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Flat,Below,Below,Below,57769.0,420.0,3736.5,42.569949
2026-08-05T14:42:11.076254+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57776.0,660.0,3736.5,131.076254
2026-08-05T14:42:50.203404+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Flat,Below,Below,Below,57756.8,1380.0,3736.5,170.203404
2026-08-05T14:43:55.407889+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Rising,Below,Below,Below,57762.2,2220.0,3736.5,235.40689
2026-08-05T14:44:37.492614+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Normal,Rising,Below,Below,Below,57740.0,3000.0,3736.5,277.492614
2026-08-05T14:45:02.543788+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Below,57748.2,0.0,3580.5,2.543788
2026-08-05T14:45:30.486173+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Low,Flat,Below,Below,Below,57748.2,270.0,3580.5,30.486173
2026-08-05T14:45:37.519043+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57748.2,930.0,3580.5,37.517996
2026-08-05T14:46:19.601359+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,High,Flat,Below,Below,Below,57746.0,2340.0,3580.5,79.601359
2026-08-05T14:46:51.643874+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57751.8,2460.0,3580.5,111.642877
2026-08-05T14:46:56.662299+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,High,Flat,Below,Below,Below,57746.0,2490.0,3580.5,116.662299
2026-08-05T14:47:06.676520+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57749.8,2520.0,3580.5,126.675645
2026-08-05T14:47:09.712144+05:30,WAIT,Neutral,Ignore,Bearish,None,Bearish,High,Flat,Below,Below,Below,57746.0,2520.0,3580.5,129.711423
2026-08-05T14:47:13.719963+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57749.8,2550.0,3580.5,133.719963
2026-08-05T14:47:42.925440+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57781.8,3870.0,3580.5,162.92544
2026-08-05T14:48:14.140907+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Flat,Below,Below,Below,57750.2,4800.0,3580.5,194.140907
2026-08-05T14:48:40.246444+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57778.8,5520.0,3580.5,220.245488
2026-08-05T14:48:41.238237+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Flat,Below,Below,Below,57772.8,5550.0,3580.5,221.237301
2026-08-05T14:49:03.292020+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Rising,Below,Below,Below,57772.0,5640.0,3580.5,243.29202
2026-08-05T14:49:04.312563+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Rising,Below,Below,Below,57774.8,5700.0,3580.5,244.311658
2026-08-05T14:49:24.432723+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Rising,Below,Below,Below,57772.6,5730.0,3580.5,264.431815
2026-08-05T14:49:42.429502+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Rising,Below,Below,Below,57779.8,5820.0,3580.5,282.429502
2026-08-05T14:49:43.414230+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Rising,Below,Below,Below,57772.6,5850.0,3580.5,283.41323
2026-08-05T14:49:50.402886+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Rising,Below,Below,Below,57777.6,5850.0,3580.5,290.402886
2026-08-05T14:49:54.403569+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,High,Rising,Below,Below,Below,57754.8,5910.0,3580.5,294.402586
2026-08-05T14:50:01.455182+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Unknown,Flat,Below,Below,Below,57760.0,0.0,3390.0,1.454458
2026-08-05T14:50:07.506308+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Unknown,Flat,Below,Below,Below,57778.2,60.0,3390.0,7.505307
2026-08-05T14:50:09.515657+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Unknown,Flat,Below,Below,Below,57757.0,90.0,3390.0,9.515657
2026-08-05T14:50:30.624282+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Flat,Below,Below,Below,57757.0,150.0,3390.0,30.61716
2026-08-05T14:50:51.764620+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Low,Flat,Below,Below,Below,57772.4,210.0,3390.0,51.76462
2026-08-05T14:50:59.789281+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Flat,Below,Below,Below,57770.0,270.0,3390.0,59.788143
2026-08-05T14:51:05.826504+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Low,Flat,Below,Below,Below,57775.6,300.0,3390.0,65.825502
2026-08-05T14:51:09.841609+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Flat,Below,Below,Below,57775.6,330.0,3390.0,69.840339
2026-08-05T14:51:19.823311+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57770.0,390.0,3390.0,79.823311
2026-08-05T14:51:52.967230+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Low,Flat,Below,Below,Below,57774.0,690.0,3390.0,112.966225
2026-08-05T14:51:55.988595+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57760.0,750.0,3390.0,115.988595
2026-08-05T14:52:05.415466+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57784.4,1770.0,3390.0,125.414566
2026-08-05T14:52:07.402437+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Normal,Flat,Below,Below,Below,57757.2,1770.0,3390.0,127.402437
2026-08-05T14:52:15.484397+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Normal,Flat,Below,Below,Below,57772.0,1860.0,3390.0,135.483401
2026-08-05T14:52:19.520586+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Normal,Flat,Below,Below,Below,57757.0,1860.0,3390.0,139.520586
2026-08-05T14:52:41.651221+05:30,ENTRY,Short,B,Bearish,Bearish,Bearish,Normal,Flat,Below,Below,Below,57750.2,2190.0,3390.0,161.647222
2026-08-05T14:52:49.658869+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Normal,Flat,Below,Below,Below,57758.0,2190.0,3390.0,169.657811
2026-08-05T14:52:55.675391+05:30,ENTRY,Short,B,Bearish,Bearish,Bearish,Normal,Flat,Below,Below,Below,57750.0,2370.0,3390.0,175.6715
2026-08-05T14:53:01.677225+05:30,ENTRY,Short,A,Bearish,Bearish,Bearish,Normal,Rising,Below,Below,Below,57751.0,2370.0,3390.0,181.670127
2026-08-05T14:53:05.694851+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,Bullish,Normal,Rising,Below,Below,Below,57773.2,2430.0,3390.0,185.69396
2026-08-05T14:53:23.766947+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Rising,Below,Below,Below,57773.2,2520.0,3390.0,203.766101
2026-08-05T14:53:26.786593+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Normal,Rising,Below,Below,Below,57770.4,2520.0,3390.0,206.785729
2026-08-05T14:53:33.826576+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Rising,Below,Below,Below,57772.8,2550.0,3390.0,213.826576
2026-08-05T14:53:35.844151+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Normal,Rising,Below,Below,Below,57770.4,2670.0,3390.0,215.84342
2026-08-05T14:53:38.882363+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Rising,Below,Below,Below,57773.0,2700.0,3390.0,218.881406
2026-08-05T14:53:41.882464+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Normal,Rising,Below,Below,Below,57770.4,2730.0,3390.0,221.882464
2026-08-05T14:53:54.949317+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Rising,Below,Below,Below,57771.8,2850.0,3390.0,234.949317
2026-08-05T14:53:55.962826+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Normal,Rising,Below,Below,Below,57770.4,2940.0,3390.0,235.961924
2026-08-05T14:54:04.910258+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Rising,Below,Below,Below,57773.0,3030.0,3390.0,244.910258
2026-08-05T14:55:01.264624+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57781.6,0.0,3273.0,1.263611
2026-08-05T14:55:30.337618+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Below,Below,Below,57772.2,150.0,3273.0,30.331495
2026-08-05T14:55:46.326285+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,Low,Flat,Below,Below,Below,57766.0,210.0,3273.0,46.326285
2026-08-05T14:56:44.438810+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,Low,Flat,Below,Below,Below,57755.0,360.0,3273.0,104.43881
2026-08-05T14:57:27.598369+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,None,High,Flat,Below,Below,Below,57744.0,2670.0,3273.0,147.597369
2026-08-05T14:58:27.847498+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,None,High,Flat,Below,Below,Below,57763.0,2910.0,3273.0,207.847498
2026-08-05T14:58:30.844518+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,High,Flat,Below,Below,Below,57772.0,4740.0,3273.0,210.844518
2026-08-05T14:58:44.890271+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57786.0,4740.0,3273.0,224.889371
2026-08-05T14:59:01.981552+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Falling,Below,Below,Below,57798.8,5070.0,3273.0,241.97755
2026-08-05T14:59:37.104547+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,High,Falling,Below,Below,Below,57775.8,5520.0,3273.0,277.104547
2026-08-05T14:59:41.086972+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Falling,Below,Below,Below,57798.6,5520.0,3273.0,281.085975
2026-08-05T15:00:01.174854+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57795.0,0.0,3418.5,1.174854
2026-08-05T15:00:19.331406+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Unknown,Flat,Below,Below,Below,57797.8,330.0,3418.5,19.331406
2026-08-05T15:00:20.361556+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57780.0,390.0,3418.5,20.360555
2026-08-05T15:00:35.513309+05:30,WAIT,Neutral,Ignore,Bearish,Bearish,Bearish,Unknown,Flat,Below,Below,Below,57760.0,600.0,3418.5,35.512316
2026-08-05T15:00:36.526187+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Unknown,Flat,Below,Below,Below,57781.0,630.0,3418.5,36.526187
2026-08-05T15:00:37.542546+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Unknown,Flat,Below,Below,Below,57781.0,630.0,3418.5,37.541046
2026-08-05T15:01:04.679813+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57796.0,1110.0,3418.5,64.679813
2026-08-05T15:01:09.697204+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,High,Flat,Below,Below,Below,57785.0,1140.0,3418.5,69.696185
2026-08-05T15:01:22.777572+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57790.6,1170.0,3418.5,82.777048
2026-08-05T15:01:37.762171+05:30,WAIT,Neutral,Ignore,Neutral,Bearish,Bearish,Normal,Flat,Below,Below,Below,57775.0,1200.0,3418.5,97.761159
2026-08-05T15:01:43.833982+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57785.0,1320.0,3418.5,103.833982
2026-08-05T15:01:57.880452+05:30,ENTRY,Short,B,Bearish,Bearish,Bearish,Normal,Flat,Below,Below,Below,57765.0,1410.0,3418.5,117.876441
2026-08-05T15:02:10.952032+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,High,Flat,Below,Below,Below,57782.0,1950.0,3418.5,130.952032
2026-08-05T15:02:16.983693+05:30,ENTRY,Short,A,Bearish,Bearish,Bearish,High,Flat,Below,Below,Below,57763.0,1980.0,3418.5,136.980577
2026-08-05T15:02:39.039253+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,High,Flat,Below,Below,Below,57781.8,2490.0,3418.5,159.039253
2026-08-05T15:02:58.088355+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,High,Flat,Below,Below,Below,57789.0,2910.0,3418.5,178.088355
2026-08-05T15:03:24.084099+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57800.0,3270.0,3418.5,204.08319
2026-08-05T15:03:51.033437+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,High,Flat,Below,Below,Below,57791.6,4500.0,3418.5,231.032441
2026-08-05T15:03:56.060327+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57805.0,4560.0,3418.5,236.060327
2026-08-05T15:04:06.136728+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Rising,Below,Below,Below,57799.0,4620.0,3418.5,246.136728
2026-08-05T15:05:00.430369+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,High,Flat,Below,Below,Below,57809.0,5010.0,3433.5,300.0
2026-08-05T15:05:01.451615+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57809.0,60.0,3433.5,1.451615
2026-08-05T15:05:18.488014+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Unknown,Flat,Below,Below,Below,57810.0,390.0,3433.5,18.488014
2026-08-05T15:05:25.498936+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57807.6,390.0,3433.5,25.498936
2026-08-05T15:05:57.722950+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Unknown,Flat,Below,Below,Below,57810.0,810.0,3433.5,57.722093
2026-08-05T15:05:58.731669+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Normal,Flat,Below,Below,Below,57810.0,870.0,3433.5,58.731669
2026-08-05T15:06:03.766293+05:30,WAIT,Neutral,Ignore,Bearish,None,None,Normal,Flat,Below,Below,Below,57791.0,900.0,3433.5,63.765406
2026-08-05T15:06:27.946114+05:30,ENTRY,Short,B,Bearish,Bearish,Bearish,Normal,Flat,Below,Below,Below,57781.0,930.0,3433.5,87.944083
2026-08-05T15:06:38.950881+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Normal,Flat,Below,Below,Below,57790.0,990.0,3433.5,98.949933
2026-08-05T15:06:44.981942+05:30,ENTRY,Short,B,Bearish,Bearish,Bearish,Normal,Flat,Below,Below,Below,57781.0,1050.0,3433.5,104.978044
2026-08-05T15:06:50.003772+05:30,WAIT,Neutral,Ignore,Bearish,Bullish,None,Normal,Flat,Below,Below,Below,57784.0,1140.0,3433.5,110.002864
2026-08-05T15:07:28.088603+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57804.4,1740.0,3433.5,148.087605
2026-08-05T15:07:44.140554+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Flat,Below,Below,Below,57810.0,2160.0,3433.5,164.140554
2026-08-05T15:07:54.264803+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57808.8,2190.0,3433.5,174.263783
2026-08-05T15:07:55.286225+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Flat,Below,Below,Below,57810.0,2220.0,3433.5,175.286225
2026-08-05T15:07:57.277158+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57808.8,2340.0,3433.5,177.27616
2026-08-05T15:08:08.367208+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Flat,Below,Below,Below,57814.8,2370.0,3433.5,188.367208
2026-08-05T15:09:18.605154+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,None,Normal,Flat,Below,Below,Below,57808.4,3660.0,3433.5,258.605154
2026-08-05T15:09:27.648977+05:30,WAIT,Neutral,Ignore,Neutral,Bullish,Bullish,Normal,Flat,Below,Below,Below,57815.0,3690.0,3433.5,267.648977
2026-08-05T15:10:02.648897+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57820.0,30.0,3465.0,2.648897
2026-08-05T15:10:46.806095+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Unknown,Flat,Below,Below,Below,57829.0,660.0,3465.0,46.806095
2026-08-05T15:10:53.846923+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57814.2,720.0,3465.0,53.846923
2026-08-05T15:10:54.853746+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57825.0,1230.0,3465.0,54.853173
2026-08-05T15:11:55.054821+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57820.0,2580.0,3465.0,115.054821
2026-08-05T15:11:58.049248+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57826.4,2760.0,3465.0,118.0484
2026-08-05T15:12:10.129004+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Falling,Below,Below,Below,57830.0,2850.0,3465.0,130.129004
2026-08-05T15:12:17.149502+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Falling,Below,Below,Below,57819.2,3000.0,3465.0,137.148649
2026-08-05T15:12:23.188343+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Falling,Below,Below,Below,57830.0,3180.0,3465.0,143.188343
2026-08-05T15:15:01.932739+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Unknown,Flat,Below,Below,Below,57856.0,0.0,3730.5,1.932739
2026-08-05T15:15:30.041852+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57856.2,1530.0,3730.5,30.041852
2026-08-05T15:16:23.466079+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57842.0,4470.0,3730.5,83.466079
2026-08-05T15:17:05.574528+05:30,WAIT,Neutral,Ignore,Bearish,None,Bullish,High,Flat,Below,Below,Below,57859.0,5640.0,3730.5,125.573526
2026-08-05T15:17:07.564590+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57856.0,5670.0,3730.5,127.56459
2026-08-05T15:17:09.594974+05:30,WAIT,Neutral,Ignore,Bearish,None,Bullish,High,Flat,Below,Below,Below,57860.0,5760.0,3730.5,129.593965
2026-08-05T15:17:11.631371+05:30,WAIT,Neutral,Ignore,Bearish,None,None,High,Flat,Below,Below,Below,57855.2,5760.0,3730.5,131.630372
2026-08-05T15:17:26.733892+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57855.0,5910.0,3730.5,146.733032
2026-08-05T15:17:49.948695+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57858.0,6120.0,3730.5,169.947846
2026-08-05T15:17:52.944003+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57849.0,6180.0,3730.5,172.944003
2026-08-05T15:17:53.955941+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57859.8,6180.0,3730.5,173.955941
2026-08-05T15:18:04.997877+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57847.6,6390.0,3730.5,184.996878
2026-08-05T15:18:19.059290+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57856.4,6480.0,3730.5,199.058437
2026-08-05T15:18:21.073556+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57846.4,6600.0,3730.5,201.072778
2026-08-05T15:18:48.198858+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,High,Flat,Below,Below,Below,57857.8,6720.0,3730.5,228.197964
2026-08-05T15:18:58.230165+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Below,Below,Below,57845.6,6750.0,3730.5,238.230165
